id,title,number,street,id_sec,id_subsec,cod_sec,cod_sub,sector,x,y,lon,lat,geometry,polygon_id,Name
171877.0,Local Buit,9,PZ COMERCIAL,4,42,localb,localb,locales comerciales,431820.0,4582053.0,2.1834191080000003,41.38526668,POINT (2.183419108 41.38526668),95,aoi_96
171934.0,Local Buit,9,CL FUSINA,4,42,localb,localb,locales comerciales,431814.0,4582205.0,2.183330237,41.38663519,POINT (2.183330237 41.38663519),95,aoi_96
171267.0,Local Buit,6,CL CORDERS,4,42,localb,localb,locales comerciales,431495.0,4582068.0,2.179530711,41.38537416,POINT (2.179530711 41.38537416),95,aoi_96
171269.0,Local Buit,9,CL CORDERS,4,42,localb,localb,locales comerciales,431496.0,4582085.0,2.179540747,41.38552736,POINT (2.179540747 41.38552736),95,aoi_96
171296.0,Local Buit,17,PZ LLANA,4,42,localb,localb,locales comerciales,431479.0,4582026.0,2.179344118,41.38499451,POINT (2.179344118 41.38499451),95,aoi_96
171298.0,Local Buit,19,PZ LLANA,4,42,localb,localb,locales comerciales,431472.0,4582018.0,2.17926131,41.38492186,POINT (2.17926131 41.38492186),95,aoi_96
171299.0,Local Buit,20,PZ LLANA,4,42,localb,localb,locales comerciales,431469.0,4582012.0,2.179226112,41.38486757,POINT (2.179226112 41.38486757),95,aoi_96
171117.0,Local Buit,20,CL GIRALT EL PELLISSER,4,42,localb,localb,locales comerciales,431436.3026,4582192.114,2.17881469,41.38648702,POINT (2.17881469 41.38648702),95,aoi_96
171125.0,Local Buit,6,CL COLOMINES,4,42,localb,localb,locales comerciales,431467.0,4582116.0,2.179190424,41.38580409,POINT (2.179190424 41.38580409),95,aoi_96
171126.0,Local Buit,6,CL COLOMINES,4,42,localb,localb,locales comerciales,431464.0,4582112.0,2.179154999,41.38576781,POINT (2.179154999 41.38576781),95,aoi_96
171246.0,Local buit,29,CL CARDERS,4,42,localb,localb,locales comerciales,431554.0,4582240.0,2.180216855,41.38692834,POINT (2.180216855 41.38692834),95,aoi_96
170875.0,Local Buit,36,AV FRANCESC CAMBO,4,42,localb,localb,locales comerciales,431424.0,4582234.0,2.178662815,41.38686322,POINT (2.178662815 41.38686322),95,aoi_96
198487.0,Local Buit,68,CL PAU CLARIS,4,42,localb,localb,locales comerciales,430877.0,4582497.0,2.172091025,41.38918513,POINT (2.172091025 41.38918513),95,aoi_96
198493.0,Local Buit,74,CL PAU CLARIS,4,42,localb,localb,locales comerciales,430852.0,4582524.0,2.171788947,41.38942616,POINT (2.171788947 41.38942616),95,aoi_96
198736.0,Local Buit,36,RD SANT PERE,4,42,localb,localb,locales comerciales,431122.0,4582541.0,2.175016164,41.38960246,POINT (2.175016164 41.38960246),95,aoi_96
25400.0,Local Buit,4,PS GRACIA,4,42,localb,localb,locales comerciales,430719.0,4582398.0,2.17021271,41.38827987,POINT (2.17021271 41.38827987),95,aoi_96
25401.0,Local Buit,4,PS GRACIA,4,42,localb,localb,locales comerciales,430715.0,4582403.0,2.1701642999999997,41.38832456,POINT (2.1701643 41.38832456),95,aoi_96
25402.0,Local Buit,4,PS GRACIA,4,42,localb,localb,locales comerciales,430710.0,4582408.0,2.170103929,41.38836916,POINT (2.170103929 41.38836916),95,aoi_96
25403.0,Local Buit,4,PS GRACIA,4,42,localb,localb,locales comerciales,430704.0,4582415.0,2.17003137,41.38843169,POINT (2.17003137 41.38843169),95,aoi_96
161732.0,Local Buit,4,CL SANT PAU,4,42,localb,localb,locales comerciales,430951.0,4581566.0,2.1730822069999998,41.38080626,POINT (2.173082207 41.38080626),95,aoi_96
162442.0,Local Buit,19,CL PALLA,4,42,localb,localb,locales comerciales,431064.0,4581866.0,2.174399341,41.38351797,POINT (2.174399341 41.38351797),95,aoi_96
162772.0,Local Buit,15,CL SANT DOMENEC DEL CALL,4,42,localb,localb,locales comerciales,431151.0,4581788.0,2.175448619,41.3828229,POINT (2.175448619 41.3828229),95,aoi_96
162788.0,Local Buit,8,CL CALL,4,42,localb,localb,locales comerciales,431172.0,4581701.0,2.1757096369999998,41.38204111,POINT (2.175709637 41.38204111),95,aoi_96
162883.0,Local Buit,34,CL FERRAN,4,42,localb,localb,locales comerciales,431205.0,4581671.0,2.1761076740000003,41.38177374,POINT (2.176107674 41.38177374),95,aoi_96
163199.0,Local Buit,16,PZ REIAL,4,42,localb,localb,locales comerciales,431128.0,4581543.0,2.175201431,41.38061429,POINT (2.175201431 41.38061429),95,aoi_96
285079.0,Local Buit,4,CL AMARGOS,4,42,localb,localb,locales comerciales,431061.0,4582145.0,2.174331702,41.38603058,POINT (2.174331702 41.38603058),95,aoi_96
285080.0,Local Buit,5,CL AMARGOS,4,42,localb,localb,locales comerciales,431041.0,4582152.0,2.174091721,41.38609191,POINT (2.174091721 41.38609191),95,aoi_96
285097.0,Local Buit,6,CL COMTAL,4,42,localb,localb,locales comerciales,430932.0,4582170.0,2.172786114,41.38624467,POINT (2.172786114 41.38624467),95,aoi_96
285186.0,Local Buit,36,CL MOLES,4,42,localb,localb,locales comerciales,430922.0,4582330.0,2.172648268,41.38768489,POINT (2.172648268 41.38768489),95,aoi_96
285193.0,Local Buit,10,CL PIETAT,4,42,localb,localb,locales comerciales,431282.8253,4581872.294,2.1770155030000002,41.38359338,POINT (2.177015503 41.38359338),95,aoi_96
285194.0,Local Buit,8,CL PIETAT,4,42,localb,localb,locales comerciales,431282.8253,4581872.294,2.1770155030000002,41.38359338,POINT (2.177015503 41.38359338),95,aoi_96
285195.0,Local Buit,1,CL CECS DE LA BOQUERIA,4,42,localb,localb,locales comerciales,431087.8972,4581665.273,2.1747079609999997,41.38171212,POINT (2.174707961 41.38171212),95,aoi_96
285202.0,Los Pescadores,1,CL ARC DE SANTA EULALIA,4,42,localb,localb,locales comerciales,431118.6972,4581653.833000001,2.1750775819999997,41.38161173,POINT (2.175077582 41.38161173),95,aoi_96
285493.0,Local Buit,5,CL ARC SANT RAMON DEL CALL,4,42,localb,localb,locales comerciales,431151.5866,4581723.423,2.175462975,41.38224132,POINT (2.175462975 41.38224132),95,aoi_96
285514.0,Local Buit,13,CL BANYS NOUS,4,42,localb,localb,locales comerciales,431093.0267,4581723.083000001,2.174762725,41.38223324,POINT (2.174762725 41.38223324),95,aoi_96
285522.0,Local Buit,7,CL BERTRELLANS,4,42,localb,localb,locales comerciales,430856.7245,4582062.71,2.171898128,41.38527188,POINT (2.171898128 41.38527188),95,aoi_96
285551.0,Local Buit,13,CL CAPELLANS,4,42,localb,localb,locales comerciales,431059.2143,4582046.562,2.174321554,41.38514382,POINT (2.174321554 41.38514382),95,aoi_96
285558.0,Local Buit,5,CL CARDENAL CASAÑAS,4,42,localb,localb,locales comerciales,430968.6574,4581657.242,2.1732829590000002,41.38162956,POINT (2.173282959 41.38162956),95,aoi_96
285583.0,Local Buit,1,CL DAGUERIA,4,42,localb,localb,locales comerciales,431356.6853,4581861.933999999,2.177899951,41.38350639,POINT (2.177899951 41.38350639),95,aoi_96
285603.0,Local Buit,16,CL FERRAN,4,42,localb,localb,locales comerciales,431120.0,4581579.0,2.1751016709999997,41.38093784,POINT (2.175101671 41.38093784),95,aoi_96
285611.0,Local Buit,14,CL FONTANELLA,4,42,localb,localb,locales comerciales,430921.1423,4582343.43,2.1726364780000003,41.38780577,POINT (2.172636478 41.38780577),95,aoi_96
285635.0,Local Buit,6,CL LLIBRETERIA,4,42,localb,localb,locales comerciales,431308.3157,4581810.374,2.17732736,41.38303787,POINT (2.17732736 41.38303787),95,aoi_96
285636.0,Local Buit,8,CL LLIBRETERIA,4,42,localb,localb,locales comerciales,431311.6857,4581813.7639999995,2.177367276,41.38306869,POINT (2.177367276 41.38306869),95,aoi_96
285652.0,Local Buit,9,CL MONTSIO,4,42,localb,localb,locales comerciales,431045.0,4582135.0,2.174141494,41.38593914,POINT (2.174141494 41.38593914),95,aoi_96
285671.0,Local Buit,1,CL PETRITXOL,4,42,localb,localb,locales comerciales,430963.2067,4581748.592,2.173207365,41.38245186,POINT (2.173207365 41.38245186),95,aoi_96
285701.0,Local Buit,16,CL SANT DOMENEC DEL CALL,4,42,localb,localb,locales comerciales,431160.726,4581803.0430000005,2.1755632190000003,41.38295922,POINT (2.175563219 41.38295922),95,aoi_96
285702.0,Local Buit,1,CL SANT FELIP NERI,4,42,localb,localb,locales comerciales,431123.5858,4581832.603,2.175115711,41.38322227,POINT (2.175115711 41.38322227),95,aoi_96
286229.0,Local Buit,20,CL ASSAONADORS,4,42,localb,localb,locales comerciales,431599.0728,4582130.496,2.180768269,41.385945899999996,POINT (2.180768269 41.3859459),95,aoi_96
286230.0,Local Buit,18,CL ASSAONADORS,4,42,localb,localb,locales comerciales,431595.5929,4582125.456,2.18072722,41.38590021,POINT (2.18072722 41.38590021),95,aoi_96
286231.0,Local Buit,12,CL ASSAONADORS,4,42,localb,localb,locales comerciales,431576.0429,4582126.176,2.1804933369999997,41.38590503,POINT (2.180493337 41.38590503),95,aoi_96
286237.0,Local Buit,15,CL BANYS VELLS,4,42,localb,localb,locales comerciales,431641.0042,4581945.376,2.181290632,41.38428215,POINT (2.181290632 41.38428215),95,aoi_96
286248.0,Local Buit,8,CL BARRA DE FERRO,4,42,localb,localb,locales comerciales,431580.5638,4582009.786,2.180560554,41.38485712,POINT (2.180560554 41.38485712),95,aoi_96
286253.0,Local Buit,9,CL CANVIS NOUS,4,42,localb,localb,locales comerciales,431664.0753,4581796.9569999995,2.181583285,41.38294734,POINT (2.181583285 41.38294734),95,aoi_96
286276.0,Local Buit,1,CL COLOMINES,4,42,localb,localb,locales comerciales,431412.5629,4582155.614,2.178534914,41.38615625,POINT (2.178534914 41.38615625),95,aoi_96
286278.0,Local Buit,15,CL COMERÇ,4,42,localb,localb,locales comerciales,431715.0,4582277.0,2.182138143,41.38727527,POINT (2.182138143 41.38727527),95,aoi_96
286279.0,Local Buit,15,CL COMERÇ,4,42,localb,localb,locales comerciales,431715.0,4582277.0,2.182138143,41.38727527,POINT (2.182138143 41.38727527),95,aoi_96
286282.0,Local Buit,62,CL COMERÇ,4,42,localb,localb,locales comerciales,431877.0,4581989.0,2.184107976,41.38469508,POINT (2.184107976 41.38469508),95,aoi_96
286283.0,Local Buit,64,CL COMERÇ,4,42,localb,localb,locales comerciales,431889.0,4581981.0,2.184252384,41.38462405,POINT (2.184252384 41.38462405),95,aoi_96
286286.0,Local Buit,10,CL CORDERS,4,42,localb,localb,locales comerciales,431508.3734,4582075.595,2.179689786,41.3854437,POINT (2.179689786 41.3854437),95,aoi_96
286320.0,Local Buit,4,CL GIRALT EL PELLISSER,4,42,localb,localb,locales comerciales,431498.1529,4582148.485,2.1795593109999998,41.38609933,POINT (2.179559311 41.38609933),95,aoi_96
286366.0,Local Buit,19,CL MONTCADA,4,42,localb,localb,locales comerciales,431658.8734,4582051.526000001,2.181492348,41.38523973,POINT (2.181492348 41.38523973),95,aoi_96
286381.0,Local Buit,5,CL PRINCESA,4,42,localb,localb,locales comerciales,431457.0,4581955.0,2.179089056,41.38435316,POINT (2.179089056 41.38435316),95,aoi_96
286388.0,Local Buit,37,CL PRINCESA,4,42,localb,localb,locales comerciales,431633.0,4582147.0,2.181172147,41.38609743,POINT (2.181172147 41.38609743),95,aoi_96
286463.0,Local Buit,16,CL TANTARANTANA,4,42,localb,localb,locales comerciales,431639.282,4582235.926,2.181237235,41.3868989,POINT (2.181237235 41.3868989),95,aoi_96
286464.0,Local Buit,30,CL TANTARANTANA,4,42,localb,localb,locales comerciales,431662.8022,4582198.516,2.181522745,41.38656396,POINT (2.181522745 41.38656396),95,aoi_96
286474.0,Local Buit,7,CL TRAFALGAR,4,42,localb,localb,locales comerciales,431076.9009,4582491.201,2.174482455,41.38915007,POINT (2.174482455 41.38915007),95,aoi_96
286528.0,Local Buit,10,PZ URQUINAONA,4,42,localb,localb,locales comerciales,430982.0,4582433.0,2.173354097,41.38861773,POINT (2.173354097 41.38861773),95,aoi_96
311521.0,Local Buit,622,GV CORTS CATALANES,4,42,localb,localb,locales comerciales,430453.1029,4582360.987,2.167036941,41.38792355,POINT (2.167036941 41.38792355),95,aoi_96
315149.0,Local Buit,9,RD SANT PERE,4,42,localb,localb,locales comerciales,430796.0,4582440.0,2.171128799,41.38866478,POINT (2.171128799 41.38866478),95,aoi_96
315150.0,Local Buit,13,RD SANT PERE,4,42,localb,localb,locales comerciales,430824.0,4582452.0,2.1714622980000002,41.38877527,POINT (2.171462298 41.38877527),95,aoi_96
315151.0,Local Buit,16,RD SANT PERE,4,42,localb,localb,locales comerciales,430869.0,4582408.0,2.172005509,41.38838285,POINT (2.172005509 41.38838285),95,aoi_96
315156.0,Local Buit,26,RD SANT PERE,4,42,localb,localb,locales comerciales,431059.0,4582507.0,2.174266565,41.38929083,POINT (2.174266565 41.38929083),95,aoi_96
334899.0,Local Buit,74,CL PAU CLARIS,4,42,localb,localb,locales comerciales,430863.0,4582538.0,2.171918906,41.3895532,POINT (2.171918906 41.3895532),95,aoi_96
334900.0,Local Buit,75,CL PAU CLARIS,4,42,localb,localb,locales comerciales,430839.0,4582479.0,2.17163861,41.38901975,POINT (2.17163861 41.38901975),95,aoi_96
335016.0,Local Buit,13,CL BRUC,4,42,localb,localb,locales comerciales,431094.0,4582602.0,2.174674345,41.39014947,POINT (2.174674345 41.39014947),95,aoi_96
712716.0,Local buit,140,CL RAMBLA,4,42,localb,localb,locales comerciales,430742.0,4582063.0,2.170526099,41.38526461,POINT (2.170526099 41.38526461),95,aoi_96
713045.0,Local Buit,1,CL VIDRE,4,42,localb,localb,locales comerciales,431115.0,4581553.0,2.1750448369999997,41.38070324,POINT (2.175044837 41.38070324),95,aoi_96
713109.0,Local Buit,5,CL FONTANELLA,4,42,localb,localb,locales comerciales,430835.4625,4582329.23,2.1716134119999997,41.38767051,POINT (2.171613412 41.38767051),95,aoi_96
713115.0,Local Buit,22,CL FONTANELLA,4,42,localb,localb,locales comerciales,430949.27200000006,4582375.4,2.17296925,41.38809614,POINT (2.17296925 41.38809614),95,aoi_96
713135.0,Local Buit,25,CL PORTAFERRISSA,4,42,localb,localb,locales comerciales,431009.0,4581922.0,2.17373523,41.38401762,POINT (2.17373523 41.38401762),95,aoi_96
713218.0,Local Buit,9,CL PI,4,42,localb,localb,locales comerciales,431019.2258,4581857.682,2.173864846,41.38343921,POINT (2.173864846 41.38343921),95,aoi_96
713219.0,Local Buit,11,CL PI,4,42,localb,localb,locales comerciales,431012.6157,4581869.362,2.173784467,41.38354384,POINT (2.173784467 41.38354384),95,aoi_96
713251.0,Local Buit,6,CL PALLA,4,42,localb,localb,locales comerciales,431063.8662,4581792.8319999995,2.17440607,41.38285895,POINT (2.17440607 41.38285895),95,aoi_96
713264.0,Local Buit,29,CL BOQUERIA,4,42,localb,localb,locales comerciales,431075.9372,4581668.742,2.1745645430000002,41.38174235,POINT (2.174564543 41.38174235),95,aoi_96
713271.0,Local Buit,28,CL BOQUERIA,4,42,localb,localb,locales comerciales,431104.0973,4581640.183,2.1749045430000002,41.38148753,POINT (2.174904543 41.38148753),95,aoi_96
713290.0,Local Buit,21,CL CALL,4,42,localb,localb,locales comerciales,431231.8662,4581768.174,2.1764179180000003,41.38265125,POINT (2.176417918 41.38265125),95,aoi_96
713302.0,Local Buit,20,CL LLIBRETERIA,4,42,localb,localb,locales comerciales,431332.0255,4581837.114,2.177607865,41.38328073,POINT (2.177607865 41.38328073),95,aoi_96
713308.0,Local Buit,1,CL SANT SEVER,4,42,localb,localb,locales comerciales,431120.156,4581811.233,2.175077125,41.38302951,POINT (2.175077125 41.38302951),95,aoi_96
713315.0,Local Buit,25,CL VIA LAYETANA,4,42,localb,localb,locales comerciales,431386.7647,4581924.594,2.178252564,41.38407332,POINT (2.178252564 41.38407332),95,aoi_96
713339.0,Local Buit,19,CL PRINCESA,4,42,localb,localb,locales comerciales,431525.0,4582037.0,2.1798929890000003,41.3850975,POINT (2.179892989 41.3850975),95,aoi_96
713342.0,Local Buit,35,CL PRINCESA,4,42,localb,localb,locales comerciales,431617.0,4582127.0,2.1809830580000003,41.38591594,POINT (2.180983058 41.38591594),95,aoi_96
713344.0,Local Buit,41,CL PRINCESA,4,42,localb,localb,locales comerciales,431644.4526,4582156.336,2.181308057,41.38618249,POINT (2.181308057 41.38618249),95,aoi_96
713347.0,Local Buit,12,CL PRINCESA,4,42,localb,localb,locales comerciales,431502.0,4581979.0,2.179624492,41.38457316,POINT (2.179624492 41.38457316),95,aoi_96
713349.0,Local Buit,12,CL PRINCESA,4,42,localb,localb,locales comerciales,431502.0,4581979.0,2.179624492,41.38457316,POINT (2.179624492 41.38457316),95,aoi_96
713353.0,Local Buit,16,CL PRINCESA,4,42,localb,localb,locales comerciales,431559.0,4582026.0,2.18030084,41.38500133,POINT (2.18030084 41.38500133),95,aoi_96
713356.0,Local Buit,40,CL PRINCESA,4,42,localb,localb,locales comerciales,431662.0,4582143.0,2.181519416,41.38606387,POINT (2.181519416 41.38606387),95,aoi_96
713380.0,Local Buit,25,CL ARGENTERIA,4,42,localb,localb,locales comerciales,431509.7447,4581902.665,2.179725744,41.38388629,POINT (2.179725744 41.38388629),95,aoi_96
713386.0,Local en traspaso,43,CL ARGENTERIA,4,42,localb,localb,locales comerciales,431558.9247,4581892.616,2.180315015,41.38379997,POINT (2.180315015 41.38379997),95,aoi_96
713387.0,Local Buit,45,CL ARGENTERIA,4,42,localb,localb,locales comerciales,431560.8548,4581887.586,2.180338664,41.38375483,POINT (2.180338664 41.38375483),95,aoi_96
713391.0,Local Buit,63,CL ARGENTERIA,4,42,localb,localb,locales comerciales,431624.1547,4581876.096,2.181096953,41.38365673,POINT (2.181096953 41.38365673),95,aoi_96
713401.0,Local Buit,27,PS BORN,4,42,localb,localb,locales comerciales,431779.0331,4582065.837,2.182927735,41.38537883,POINT (2.182927735 41.38537883),95,aoi_96
713407.0,Local Buit,12,CL REC,4,42,localb,localb,locales comerciales,431711.4726,4582137.847,2.1821116519999997,41.38602166,POINT (2.182111652 41.38602166),95,aoi_96
713408.0,Local Buit,20,CL REC,4,42,localb,localb,locales comerciales,431733.213,4582088.9569999995,2.182377161,41.38558317,POINT (2.182377161 41.38558317),95,aoi_96
713414.0,Local Buit,44,CL REC,4,42,localb,localb,locales comerciales,431801.1036,4581985.988,2.183200672,41.38466152,POINT (2.183200672 41.38466152),95,aoi_96
713418.0,Local Buit,54,CL COMERÇ,4,42,localb,localb,locales comerciales,431737.6726,4582140.877,2.182424641,41.38605118,POINT (2.182424641 41.38605118),95,aoi_96
713434.0,Local Buit,2,CL ANTIC DE SANT JOAN,4,42,localb,localb,locales comerciales,431797.1434,4582020.137,2.183149465,41.38496876,POINT (2.183149465 41.38496876),95,aoi_96
713435.0,Local Buit,14,CL ANTIC DE SANT JOAN,4,42,localb,localb,locales comerciales,431842.0436,4581978.008,2.183691171,41.38459312,POINT (2.183691171 41.38459312),95,aoi_96
713436.0,Local Buit,20,CL ANTIC DE SANT JOAN,4,42,localb,localb,locales comerciales,431857.7937,4581967.538,2.1838807030000003,41.38450015,POINT (2.183880703 41.38450015),95,aoi_96
713439.0,Local Buit,6,CL BONAIRE,4,42,localb,localb,locales comerciales,431836.2238,4581961.588,2.183623419,41.38444473,POINT (2.183623419 41.38444473),95,aoi_96
713444.0,Local Buit,6,CL ESPARTERIA,4,42,localb,localb,locales comerciales,431779.7043,4581901.317,2.1829542969999998,41.3838971,POINT (2.182954297 41.3838971),95,aoi_96
713446.0,Local Buit,10,CL ESPASERIA,4,42,localb,localb,locales comerciales,431723.725,4581825.727,2.182293371,41.38321153,POINT (2.182293371 41.38321153),95,aoi_96
713465.0,Local Buit,2,CL SANTA MARIA,4,42,localb,localb,locales comerciales,431712.9248,4581850.097,2.182161467,41.38343011,POINT (2.182161467 41.38343011),95,aoi_96
713471.0,Local Buit,11,CL CANVIS NOUS,4,42,localb,localb,locales comerciales,431662.9052,4581802.087,2.181568714,41.38299344,POINT (2.181568714 41.38299344),95,aoi_96
713472.0,Local Buit,13,CL CANVIS NOUS,4,42,localb,localb,locales comerciales,431668.4652,4581807.967,2.18163454,41.38304687,POINT (2.18163454 41.38304687),95,aoi_96
713482.0,Local Buit,13,CL CANVIS VELLS,4,42,localb,localb,locales comerciales,431726.8752,4581794.687,2.182334543,41.38293223,POINT (2.182334543 41.38293223),95,aoi_96
713490.0,Local Buit,9,CL MANRESA,4,42,localb,localb,locales comerciales,431535.5151,4581847.256,2.180040192,41.38338943,POINT (2.180040192 41.38338943),95,aoi_96
713493.0,Local Buit,6,CL CAPUTXES,4,42,localb,localb,locales comerciales,431670.4251,4581822.897,2.181656293,41.38318151,POINT (2.181656293 41.38318151),95,aoi_96
713497.0,Local Buit,7,CL SOMBRERERS,4,42,localb,localb,locales comerciales,431666.5446,4581890.147,2.181602299,41.38378688,POINT (2.181602299 41.38378688),95,aoi_96
713509.0,Local Buit,17,CL BANYS VELLS,4,42,localb,localb,locales comerciales,431655.6242,4581940.556,2.181466015,41.38423998,POINT (2.181466015 41.38423998),95,aoi_96
713511.0,Local Buit,21,CL BANYS VELLS,4,42,localb,localb,locales comerciales,431665.0843,4581925.847,2.181580807,41.3841083,POINT (2.181580807 41.3841083),95,aoi_96
713513.0,Local Buit,6,CL BANYS VELLS,4,42,localb,localb,locales comerciales,431568.2841,4581978.106000001,2.180417281,41.38457075,POINT (2.180417281 41.38457075),95,aoi_96
713518.0,Local Buit,18,CL BANYS VELLS,4,42,localb,localb,locales comerciales,431645.7544,4581918.2360000005,2.181350502,41.38403811,POINT (2.181350502 41.38403811),95,aoi_96
713524.0,Local Buit,14,CL MIRALLERS,4,42,localb,localb,locales comerciales,431645.9845,4581899.126,2.181355412,41.38386601,POINT (2.181355412 41.38386601),95,aoi_96
713525.0,Local Buit,1,CL VIGATANS,4,42,localb,localb,locales comerciales,431465.0,4581915.0,2.179189254,41.38399357,POINT (2.179189254 41.38399357),95,aoi_96
713529.0,Local Buit,2,CL VIGATANS,4,42,localb,localb,locales comerciales,431508.3246,4581915.965,2.179707257,41.38400596,POINT (2.179707257 41.38400596),95,aoi_96
713535.0,Local Buit,8,CL BARRA DE FERRO,4,42,localb,localb,locales comerciales,431580.5638,4582009.786,2.180560554,41.38485712,POINT (2.180560554 41.38485712),95,aoi_96
713537.0,Local Buit,17,CL FLASSADERS,4,42,localb,localb,locales comerciales,431692.7629,4582100.597,2.1818921000000002,41.38568457,POINT (2.1818921 41.38568457),95,aoi_96
713548.0,Local Buit,2,CL CIRERA,4,42,localb,localb,locales comerciales,431699.3034,4582036.617,2.181977535,41.38510888,POINT (2.181977535 41.38510888),95,aoi_96
927106.0,Local Buit,3,RB CATALUNYA,4,42,localb,localb,locales comerciales,430515.0,4582310.0,2.167783052,41.38746968,POINT (2.167783052 41.38746968),95,aoi_96
912694.0,Local Buit,22,CL PORTAFERRISSA,4,42,localb,localb,locales comerciales,430970.0081,4581852.888,2.173276811,41.38339181,POINT (2.173276811 41.38339181),95,aoi_96
912695.0,Local Buit,22,CL PORTAFERRISSA,4,42,localb,localb,locales comerciales,430972.9828,4581847.386,2.173313011,41.38334251,POINT (2.173313011 41.38334251),95,aoi_96
912696.0,Local Buit,22,CL PORTAFERRISSA,4,42,localb,localb,locales comerciales,430982.7033,4581831.983,2.173431011,41.38320461,POINT (2.173431011 41.38320461),95,aoi_96
912697.0,Local Buit,22,CL PORTAFERRISSA,4,42,localb,localb,locales comerciales,430960.4251,4581847.617,2.173162811,41.38334351,POINT (2.173162811 41.38334351),95,aoi_96
912698.0,Local Buit,22,CL PORTAFERRISSA,4,42,localb,localb,locales comerciales,430969.7483,4581825.633,2.173276811,41.38314631,POINT (2.173276811 41.38314631),95,aoi_96
912700.0,Local Buit,22,CL PORTAFERRISSA,4,42,localb,localb,locales comerciales,431006.0624,4581835.002,2.173710011,41.38323381,POINT (2.173710011 41.38323381),95,aoi_96
912704.0,Local Buit,22,CL PORTAFERRISSA,4,42,localb,localb,locales comerciales,430973.4247,4581822.688999999,2.173321111,41.38312011,POINT (2.173321111 41.38312011),95,aoi_96
912707.0,Local Buit,22,CL PORTAFERRISSA,4,42,localb,localb,locales comerciales,430967.3691,4581811.134,2.173250011,41.38301551,POINT (2.173250011 41.38301551),95,aoi_96
912709.0,Local Buit,22,CL PORTAFERRISSA,4,42,localb,localb,locales comerciales,430970.3352,4581804.732,2.1732862109999997,41.38295811,POINT (2.173286211 41.38295811),95,aoi_96
912710.0,Local Buit,22,CL PORTAFERRISSA,4,42,localb,localb,locales comerciales,430972.9545,4581801.432,2.173317911,41.38292861,POINT (2.173317911 41.38292861),95,aoi_96
912712.0,Local Buit,22,CL PORTAFERRISSA,4,42,localb,localb,locales comerciales,430977.599,4581793.904,2.173374311,41.38286121,POINT (2.173374311 41.38286121),95,aoi_96
912713.0,Local Buit,22,CL PORTAFERRISSA,4,42,localb,localb,locales comerciales,430980.1457,4581790.871,2.173405111,41.38283411,POINT (2.173405111 41.38283411),95,aoi_96
912714.0,Local Buit,22,CL PORTAFERRISSA,4,42,localb,localb,locales comerciales,430982.9158,4581787.603,2.173438611,41.38280491,POINT (2.173438611 41.38280491),95,aoi_96
912715.0,Local Buit,22,CL PORTAFERRISSA,4,42,localb,localb,locales comerciales,430985.5773,4581784.335,2.173470811,41.38277571,POINT (2.173470811 41.38277571),95,aoi_96
912718.0,Local Buit,22,CL PORTAFERRISSA,4,42,localb,localb,locales comerciales,431024.3887,4581832.008,2.173929511,41.38320841,POINT (2.173929511 41.38320841),95,aoi_96
912719.0,Local Buit,22,CL PORTAFERRISSA,4,42,localb,localb,locales comerciales,431008.7733,4581829.025,2.173743111,41.38318021,POINT (2.173743111 41.38318021),95,aoi_96
912720.0,Local Buit,22,CL PORTAFERRISSA,4,42,localb,localb,locales comerciales,430997.4032,4581824.892,2.173607611,41.38314201,POINT (2.173607611 41.38314201),95,aoi_96
912721.0,Local Buit,22,CL PORTAFERRISSA,4,42,localb,localb,locales comerciales,430988.2919,4581821.737,2.173499011,41.38311281,POINT (2.173499011 41.38311281),95,aoi_96
912722.0,Local Buit,22,CL PORTAFERRISSA,4,42,localb,localb,locales comerciales,430980.0634,4581817.341,2.173401111,41.38307251,POINT (2.173401111 41.38307251),95,aoi_96
912724.0,Local Buit,22,CL PORTAFERRISSA,4,42,localb,localb,locales comerciales,430979.0453,4581804.393999999,2.1733904109999997,41.38295581,POINT (2.173390411 41.38295581),95,aoi_96
912726.0,Local Buit,22,CL PORTAFERRISSA,4,42,localb,localb,locales comerciales,430983.8998,4581808.367,2.173448011,41.38299201,POINT (2.173448011 41.38299201),95,aoi_96
912728.0,Local Buit,22,CL PORTAFERRISSA,4,42,localb,localb,locales comerciales,430988.8148,4581817.824,2.173505711,41.38307761,POINT (2.173505711 41.38307761),95,aoi_96
912729.0,Local Buit,22,CL PORTAFERRISSA,4,42,localb,localb,locales comerciales,430990.2132,4581811.882,2.1735231109999997,41.38302421,POINT (2.173523111 41.38302421),95,aoi_96
912738.0,Local Buit,22,CL PORTAFERRISSA,4,42,localb,localb,locales comerciales,431017.7975,4581799.328,2.1738544109999998,41.38291351,POINT (2.173854411 41.38291351),95,aoi_96
912739.0,Local Buit,22,CL PORTAFERRISSA,4,42,localb,localb,locales comerciales,431024.6574,4581801.395,2.173936211,41.38293271,POINT (2.173936211 41.38293271),95,aoi_96
927130.0,Local Buit,9,PZ CATALUNYA,4,42,localb,localb,locales comerciales,430609.0,4582343.0,2.168903458,41.38777502,POINT (2.168903458 41.38777502),95,aoi_96
938026.0,Local Buit,22,CL PORTAFERRISSA,4,42,localb,localb,locales comerciales,430970.0081,4581852.888,2.173276811,41.38339181,POINT (2.173276811 41.38339181),95,aoi_96
